market_date,segment,calibration_mae,bias,weight_rt_from_spread_lightgbm_l1_pred,weight_rt_from_spread_xgboost_l1_pred,weight_rt_from_spread_xgboost_l2_pred,weight_rt_from_spread_extra_trees_pred,weight_rt_from_spread_ridge_pred,weight_rt_direct_lightgbm_l1_pred,weight_rt_direct_xgboost_l1_pred,weight_rt_direct_xgboost_l2_pred,weight_rt_direct_extra_trees_pred
2026-06-19,global,70.14437017934534,-10.988845597198434,3.3242192239796974e-14,0.5485022524634913,3.2006145897228136e-14,4.52479927977385e-14,7.0885761450710405e-15,0.3202175422800117,8.445682855124382e-14,3.197260931237589e-14,0.13128020525626302
2026-06-19,night,30.737722405207325,-0.8250327926900809,1.3075500615925288e-13,0.530290395673879,0.20874606230448964,2.311296923395336e-13,5.202357111179654e-13,0.26096348353349613,5.848717485311486e-08,7.563471520835753e-16,7.743209544830014e-14
2026-06-19,solar,116.81687896136509,9.17784018634984,1.5095453802986766e-19,1.074918628561495e-19,1.4094939446069375e-19,9.309621773167084e-20,0.006974350594829766,0.7727231715341436,6.395786980298339e-20,6.174642475752007e-20,0.22030247787102653
2026-06-19,evening,30.244147397118308,-14.987286387346927,7.656011272458511e-15,0.6223900189246406,5.325034449855854e-16,0.08980480209089359,6.190144077527688e-19,0.014829083740865308,1.3323457989673324e-15,3.750109413873635e-16,0.27297609524359057
2026-06-20,global,59.52895536165471,-9.650973982695774,2.712777362780247e-14,1.0568782607782371e-14,1.9173589623477674e-14,8.881370340074486e-11,0.0647128849034724,0.822965160022296,5.730802744091984e-14,5.091569958242064e-14,0.11232195498525269
2026-06-20,night,27.04969327444669,-0.887177405967833,3.701704635098937e-13,2.4040208636629682e-17,0.19794633284906957,2.0039374581827647e-16,6.666846718830383e-13,0.802053667147945,9.133833226322803e-13,1.0349397545267825e-12,6.984023939189927e-17
2026-06-20,solar,99.27654231576125,-10.401372075862469,2.1151672301726532e-18,2.1514279880671066e-18,2.2947659398736076e-18,1.1185864773626753e-18,0.08682255168799587,0.9131774483110295,1.2802921981582391e-18,8.612244096109131e-19,9.745091445513021e-13
2026-06-20,evening,27.6264961154127,-15.646246278390635,0.1841729035350898,2.4970253234137494e-16,1.5139688521452796e-16,0.026773935745974045,0.15896359359230625,5.59286376744177e-16,8.651825394913338e-16,4.0795986019216346e-16,0.6300895671266276
2026-06-21,global,60.9365125293649,-10.354413284067903,1.4989910023600855e-14,9.29318445829357e-15,4.193010256013894e-16,3.9772117617386615e-14,0.19354369616448835,0.7473043807841602,8.98273430184907e-18,1.705820931273634e-14,0.059151923051269775
2026-06-21,night,28.953863299944857,-2.336178956768549,1.1912471717858077e-14,1.7331561534942874e-15,0.21038161441918043,6.830706999580857e-16,1.948688831890645e-14,0.7026464966882204,0.014820990230501851,6.211597625266135e-16,0.07215089866206288
2026-06-21,solar,99.52812667444894,-11.389636302744037,2.1074246590031596e-12,1.8900487034629404e-12,1.5450857310354264e-12,6.942937180773258e-10,0.2734490249256147,0.7265509743732833,5.278253652405413e-13,7.367990461668247e-13,1.1643866184954407e-15
2026-06-21,evening,28.87361656181958,-12.537422064364847,0.5785306457634307,0.0,1.0268049261704604e-20,0.0,0.15946193499360306,0.0,0.26200741924296467,1.6622166142589467e-15,0.0
2026-06-22,global,59.24783668520346,-5.033824603129716,1.2955217595664526e-15,6.533450332228233e-16,0.21409901169315096,2.5548025356523974e-15,0.006614521787181094,0.6981582057540808,0.010200536756901076,1.514462502899657e-15,0.07092772400867989
2026-06-22,night,30.929950944161376,0.4313408032685686,1.4070315993860084e-14,4.15526898701452e-14,0.23968618456955246,3.077194328377223e-14,3.002265975129865e-13,0.46327033771007164,1.0155107595949308e-13,2.460164715028943e-14,0.29704347771986317
2026-06-22,solar,91.71475033743454,-9.887954142058504,0.0,0.0,0.0,0.0,0.09269874058274918,0.9073012594172508,0.0,0.0,0.0
2026-06-22,evening,30.418587657543064,-6.8932214656528,0.5772974763255846,3.296520223396524e-14,0.236114452846738,0.0,0.0,0.0,0.18658807082764436,0.0,0.0
2026-06-23,global,63.083723721331296,-4.150530312794757,1.8084656723480043e-10,0.42822581835055773,6.01202026563477e-16,8.343174241547053e-16,0.0607863400566947,0.45528824693704373,4.980331641352605e-16,3.3319010653266055e-11,0.05569959444153654
2026-06-23,night,36.655100907047505,-0.00017310363682554453,2.6381187337910164e-15,0.03490112205249979,1.061356875324392e-15,2.2994790721088125e-16,1.5257578059508884e-13,0.8100265371138377,1.4446842895282457e-15,0.15507234083322444,2.802414820543585e-13
2026-06-23,solar,94.85690624798782,-2.546791032220824,3.0384684129449093e-13,2.248227977142391e-13,3.675272814877879e-13,2.7364239931947356e-13,0.16037577579556264,0.7650030358711606,2.0998549836662924e-13,0.07462117107822418,1.725367283339249e-08
2026-06-23,evening,35.93976951654952,-10.85633691262683,0.9974530048105327,1.736098416327475e-14,5.929791154597525e-14,2.0018781885593966e-16,0.002546995189278817,5.2417081385028954e-14,5.899496689165174e-14,2.1514162919357282e-16,8.789775676910465e-17
2026-06-24,global,60.379891678056396,-4.274433373794494,2.067463220832211e-15,0.32175963139598057,2.8793958041923057e-09,1.9364373871393123e-19,0.14423500346831897,0.4351580215486316,4.899182780354586e-15,0.09884734070766618,2.531108898742792e-19
2026-06-24,night,24.464534757027693,-2.1358640275169876,2.5349530827750823e-17,9.955129790034356e-18,3.845629581132051e-17,0.11246711865680263,8.005135254840414e-14,0.5522711121400281,1.2153605095625359e-17,0.3338211252723215,0.0014406439307677141
2026-06-24,solar,99.87835469023365,-3.164513733615962,2.5052495490017233e-15,6.45028005298791e-16,1.0240225718476145e-15,2.2189111342716477e-15,0.16306826453305315,0.6470213851081655,9.928041718279719e-16,0.1899103503587725,1.336929569031016e-15
2026-06-24,evening,30.89647892445376,-9.836637876029357,0.9999999999999034,0.0,0.0,0.0,3.955169525226738e-15,7.344992309866176e-14,0.0,1.9088997064372294e-14,0.0
2026-06-25,global,60.6827160399594,-10.826027730067011,0.30815812312648067,0.5333873760886844,4.304330318324935e-11,7.602264255974533e-15,0.050696603602864446,1.2727107781028487e-15,5.20578987293002e-10,0.10775789661833936,5.392211657567941e-19
2026-06-25,night,20.793581758260093,-6.918878869413675,2.5959596789766075e-07,1.9775827813139345e-20,1.7287457551985823e-16,6.32826490020459e-21,1.607605691775241e-14,0.535402134722836,9.943425002185504e-21,0.3353456981290617,0.1292519075521182
2026-06-25,solar,98.58614618391098,-8.08146263206092,6.828170705500398e-15,0.3895882854232875,6.1844504403209035e-15,8.845417276498492e-15,0.13983821108390643,5.920713144190797e-15,0.4705735034927772,9.570013234127919e-16,2.0315038380433826e-16
2026-06-25,evening,38.063053433144326,-14.465347342059658,0.999999999999708,0.0,1.3020928870839926e-14,1.1961926393220017e-13,0.0,5.6127238212757e-14,0.0,2.846673635472668e-14,7.486946055407025e-14
2026-06-26,global,69.45370431006599,-9.62597370129231,0.6255376153944642,0.30102058874979504,1.1467617328108478e-16,3.003699788118847e-16,1.856660054297832e-08,1.4029019650359095e-16,7.817798746647053e-20,0.0734417772891395,1.5101706383847583e-16
2026-06-26,night,24.020498469100787,-8.625670315075837,2.347933263661645e-18,3.2774404345185027e-18,4.085869492883418e-18,0.4186519775172326,2.6020038429841703e-15,6.058784876176194e-18,4.911911276809488e-18,0.581348022482764,9.91489811315344e-16
2026-06-26,solar,109.88201872745216,-1.8299371754182516,2.4772526658621335e-16,0.5464067116818132,3.712677534152429e-16,6.614481481427183e-16,0.1344603114628631,8.259206284173151e-16,0.31913297685525793,6.310949652706595e-14,7.217838194086059e-16
2026-06-26,evening,48.97039427643376,-14.817273680346318,0.9999999999999447,3.6276398996625754e-14,1.9073091750698673e-14,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-27,global,82.41515262319078,-3.860702931725143,0.16216871103135383,0.7764028112718848,0.04349680917172714,3.6869367447693265e-15,0.017906284349836012,9.109906122905837e-15,2.366432537087163e-16,2.538417517854846e-05,6.597779184692774e-15
2026-06-27,night,25.57151184515456,-3.1008328776624126,3.3450757066770184e-10,1.3410738696351506e-08,1.3506641093404608e-15,0.4186500930040542,5.50410193949826e-07,7.159914178020288e-09,6.026772745133313e-15,0.5813493356805841,1.9498706142582907e-17
2026-06-27,solar,138.56561983086812,9.860677558903149,1.998982034039466e-16,1.3881165476363075e-16,3.000643676038935e-16,1.650915774103063e-16,0.1531987095719746,4.634532025060851e-16,0.8468012904280237,1.257749311587967e-16,1.6406870600792769e-16
2026-06-27,evening,49.42139638211932,-6.011512526017299,0.1398669598497952,0.8601330401501431,9.07984618269156e-15,1.534318616238966e-14,2.60102039044808e-14,2.317915977079642e-15,4.779486197880386e-15,1.9405678180660668e-15,2.2902881840372398e-15
2026-06-28,global,81.31411502102016,-2.0767581657210936,0.9250464764008853,0.062360689691941154,7.737896838682855e-16,2.809213610960007e-15,3.1420742048292818e-16,5.420254482254253e-15,1.5868203370087662e-15,0.012592833907162489,2.189033165753593e-16
2026-06-28,night,23.51319767824402,1.655714265974268,0.1378691804633288,0.5700627489215367,0.02785671035503576,3.206034070859807e-14,6.020973744695514e-14,3.7698247240437294e-14,9.059183458093175e-15,0.26421136025995307,6.470601595085856e-15
2026-06-28,solar,139.2247857785737,-2.4932820252843158e-09,0.9409421252888253,1.5941918093054255e-14,4.3771382024276244e-14,3.570195176628731e-15,0.046004287806366624,1.1497436576806324e-14,9.875265448142136e-15,0.013053586904718289,5.0868102054993816e-15
2026-06-28,evening,50.23155371228818,-12.647327736272814,0.1398669224329988,0.8601330775669743,0.0,0.0,3.5626849218508804e-24,1.8075493267347166e-24,7.698928579799241e-15,0.0,1.929288530436292e-14
2026-06-29,global,90.75182979114368,-13.786443658158788,0.7280513186287234,6.9737085490547806e-09,2.1977668547188788e-15,5.416967947380153e-17,0.2719486743975592,4.1535894714594103e-16,1.3888636824076362e-15,4.186513029963278e-15,5.818455565658904e-16
2026-06-29,night,30.030378718812948,4.574683953251224e-05,0.13032067929747657,0.6447833207302679,0.05975873125875025,1.5623750884479162e-14,0.029676887255350764,1.6612016953259185e-14,8.010357298486627e-18,0.13546038145810801,1.414615007266326e-14
2026-06-29,solar,152.0269133628262,-51.72805754180686,0.16066227425076482,0.0,0.0,0.0,0.8393377257490413,0.0,0.0,1.439191514155988e-13,4.996259116181345e-14
2026-06-29,evening,56.12006927631665,-33.15313141060011,0.0,0.9999999999998616,0.0,9.269087116316747e-15,4.196643033082691e-14,5.546744458441857e-15,4.086963779980162e-14,0.0,4.087471102327895e-14
2026-06-30,global,90.1547287189552,0.35939276119330543,2.2903173119140495e-10,0.6429309978958787,1.343933544891899e-15,8.676325825915125e-17,0.10204995167217382,3.518357323716561e-16,9.308110918924205e-16,0.2550190502029131,5.341958644172678e-17
2026-06-30,night,27.981530553037693,-0.001097437023048542,9.143113481564577e-18,0.31245434372199227,0.543413616628414,5.44956732792015e-11,0.14413203959509716,7.41905336975997e-18,4.011635584788104e-16,6.84740459238512e-16,2.827675489652472e-17
2026-06-30,solar,150.97723044022086,-21.087510082604553,0.4708449044269453,1.2035585501766002e-15,3.0054761027714948e-15,9.949173401553653e-09,8.620350216309558e-06,0.1407668618639957,3.0911155179224437e-15,0.32416294124624456,0.06421666216341734
2026-06-30,evening,55.18497224612647,-0.3522949964483644,2.6059812605442604e-14,0.9657528345014798,2.35524228754313e-14,3.06703885292047e-14,8.496457403708213e-14,5.533687936956284e-15,1.8297291840791013e-14,0.0342471654983313,6.816988372550572e-22
